#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Temperature (K), Power (K)
8.1170000000e+09, 4.3041200000e-02, 1.4140820000e-02, -2.6877152075e+01, -1.8532124207e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1170500000e+09, 4.3223500000e-02, 1.3508580000e-02, -2.6880867110e+01, -1.8546644997e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1171000000e+09, 4.3470950000e-02, 1.2794560000e-02, -2.6875213115e+01, -1.8563314226e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1171500000e+09, 4.3728640000e-02, 1.1929580000e-02, -2.6872919868e+01, -1.8583227518e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1172000000e+09, 4.3873660000e-02, 1.0917990000e-02, -2.6894977455e+01, -1.8605659266e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1172500000e+09, 4.4132770000e-02, 1.0111050000e-02, -2.6882599688e+01, -1.8624337480e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1173000000e+09, 4.4127840000e-02, 9.4554720000e-03, -2.6910788616e+01, -1.8638473285e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1173500000e+09, 4.4469870000e-02, 8.1137990000e-03, -2.6896459580e+01, -1.8669084987e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1174000000e+09, 4.4487510000e-02, 7.3586290000e-03, -2.6918011095e+01, -1.8685631290e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1174500000e+09, 4.4670140000e-02, 6.4259880000e-03, -2.6910697958e+01, -1.8706681871e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1175000000e+09, 4.4466460000e-02, 5.7299840000e-03, -2.6967825997e+01, -1.8721401339e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1175500000e+09, 4.4775050000e-02, 4.7216610000e-03, -2.6931250009e+01, -1.8744491277e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1176000000e+09, 4.5000730000e-02, 4.0026980000e-03, -2.6901384213e+01, -1.8760841986e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1176500000e+09, 4.4858850000e-02, 3.1158740000e-03, -2.6942134590e+01, -1.8780207789e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1177000000e+09, 4.5276420000e-02, 2.0304850000e-03, -2.6873832639e+01, -1.8804739538e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1177500000e+09, 4.4913130000e-02, 1.2114160000e-03, -2.6949375163e+01, -1.8822590035e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1178000000e+09, 4.4929040000e-02, 3.8913800000e-04, -2.6949131440e+01, -1.8840894969e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1178500000e+09, 4.4930940000e-02, -5.6160040000e-04, -2.6948411464e+01, -1.8862054462e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1179000000e+09, 4.5029660000e-02, -1.2205270000e-03, -2.6926837146e+01, -1.8876654244e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1179500000e+09, 4.5075870000e-02, -2.1472860000e-03, -2.6911273375e+01, -1.8897157087e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1180000000e+09, 4.4945740000e-02, -3.0992860000e-03, -2.6925627739e+01, -1.8918403106e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1180500000e+09, 4.4922810000e-02, -3.9451010000e-03, -2.6917296232e+01, -1.8937150749e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1181000000e+09, 4.5024590000e-02, -4.9365230000e-03, -2.6879109159e+01, -1.8958760330e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1181500000e+09, 4.4765230000e-02, -5.7692170000e-03, -2.6909642685e+01, -1.8977726617e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1182000000e+09, 4.4427540000e-02, -6.7988360000e-03, -2.6946420772e+01, -1.9001409839e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1182500000e+09, 4.4367030000e-02, -7.4690710000e-03, -2.6937422085e+01, -1.9016339391e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1183000000e+09, 4.3961690000e-02, -8.3936030000e-03, -2.6983011071e+01, -1.9038215257e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1183500000e+09, 4.4005110000e-02, -9.1497890000e-03, -2.6946124384e+01, -1.9054560508e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1184000000e+09, 4.3861120000e-02, -1.0250030000e-02, -2.6927477140e+01, -1.9079128778e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1184500000e+09, 4.3524110000e-02, -1.1005190000e-02, -2.6956253085e+01, -1.9097217699e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1185000000e+09, 4.3572170000e-02, -1.1886070000e-02, -2.6904097174e+01, -1.9115866733e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1185500000e+09, 4.3162820000e-02, -1.2763940000e-02, -2.6933718785e+01, -1.9137077897e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1186000000e+09, 4.2990350000e-02, -1.3603510000e-02, -2.6918144143e+01, -1.9156018684e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1186500000e+09, 4.2638160000e-02, -1.4618760000e-02, -2.6921359664e+01, -1.9179852485e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1187000000e+09, 4.2220500000e-02, -1.5239970000e-02, -2.6957621720e+01, -1.9195962322e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1187500000e+09, 4.1974350000e-02, -1.6276460000e-02, -2.6931957024e+01, -1.9219476313e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1188000000e+09, 4.1658920000e-02, -1.6927780000e-02, -2.6942155515e+01, -1.9235517785e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1188500000e+09, 4.1388680000e-02, -1.7696540000e-02, -2.6933197552e+01, -1.9253601001e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1189000000e+09, 4.1120210000e-02, -1.8696810000e-02, -2.6902756659e+01, -1.9276300416e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1189500000e+09, 4.0461410000e-02, -1.9397090000e-02, -2.6960758029e+01, -1.9296585927e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1190000000e+09, 4.0355400000e-02, -2.0230270000e-02, -2.6908337251e+01, -1.9314245128e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1190500000e+09, 3.9829050000e-02, -2.0915820000e-02, -2.6938270972e+01, -1.9333112523e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1191000000e+09, 3.9435380000e-02, -2.1537760000e-02, -2.6948584537e+01, -1.9349440958e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1191500000e+09, 3.8717810000e-02, -2.2350720000e-02, -2.6992690114e+01, -1.9373096233e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1192000000e+09, 3.8498130000e-02, -2.3308740000e-02, -2.6934884709e+01, -1.9393974038e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1192500000e+09, 3.7908990000e-02, -2.4254300000e-02, -2.6934972158e+01, -1.9418729615e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1193000000e+09, 3.7568290000e-02, -2.4855530000e-02, -2.6926807570e+01, -1.9434049093e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1193500000e+09, 3.6984820000e-02, -2.5493580000e-02, -2.6951219831e+01, -1.9453063488e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1194000000e+09, 3.6543070000e-02, -2.5945850000e-02, -2.6971101963e+01, -1.9466966731e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1194500000e+09, 3.5866660000e-02, -2.6901960000e-02, -2.6967752603e+01, -1.9493092093e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1195000000e+09, 3.5560000000e-02, -2.7681330000e-02, -2.6923393399e+01, -1.9511011636e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1195500000e+09, 3.4999660000e-02, -2.8227360000e-02, -2.6942703888e+01, -1.9528250054e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1196000000e+09, 3.4331460000e-02, -2.8892640000e-02, -2.6960626468e+01, -1.9549140873e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1196500000e+09, 3.3810830000e-02, -2.9460160000e-02, -2.6965721101e+01, -1.9566299677e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1197000000e+09, 3.3297980000e-02, -3.0455620000e-02, -2.6911581829e+01, -1.9590400068e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1197500000e+09, 3.2660380000e-02, -3.0917500000e-02, -2.6940916659e+01, -1.9607547641e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1198000000e+09, 3.2252330000e-02, -3.1382670000e-02, -2.6935567932e+01, -1.9621288557e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1198500000e+09, 3.1463120000e-02, -3.2116960000e-02, -2.6943419292e+01, -1.9645237447e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1199000000e+09, 3.0721820000e-02, -3.2765140000e-02, -2.6952112937e+01, -1.9667127856e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1199500000e+09, 3.0048200000e-02, -3.3264060000e-02, -2.6969353288e+01, -1.9685704108e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1200000000e+09, 2.9434550000e-02, -3.3799730000e-02, -2.6970601694e+01, -1.9703876603e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1200500000e+09, 2.9052220000e-02, -3.4361050000e-02, -2.6936364763e+01, -1.9718477285e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1201000000e+09, 2.7903410000e-02, -3.4924560000e-02, -2.6993338391e+01, -1.9746244314e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1201500000e+09, 2.7383690000e-02, -3.5447160000e-02, -2.6975894875e+01, -1.9762592554e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1202000000e+09, 2.6499060000e-02, -3.5951100000e-02, -2.7001263810e+01, -1.9785167324e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1202500000e+09, 2.5833510000e-02, -3.6525280000e-02, -2.6986517141e+01, -1.9804758713e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1203000000e+09, 2.5140720000e-02, -3.7064980000e-02, -2.6976975321e+01, -1.9824347407e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1203500000e+09, 2.4549630000e-02, -3.7663290000e-02, -2.6943890459e+01, -1.9842699692e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1204000000e+09, 2.3797420000e-02, -3.7962520000e-02, -2.6973509095e+01, -1.9860412084e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1204500000e+09, 2.3058890000e-02, -3.8434170000e-02, -2.6970421500e+01, -1.9879963588e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1205000000e+09, 2.2243860000e-02, -3.9071140000e-02, -2.6943599232e+01, -1.9902799463e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1205500000e+09, 2.1349170000e-02, -3.9327360000e-02, -2.6984430246e+01, -1.9923008909e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1206000000e+09, 2.1171980000e-02, -3.9707280000e-02, -2.6935919538e+01, -1.9930497591e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1206500000e+09, 2.0050510000e-02, -4.0316840000e-02, -2.6930454478e+01, -1.9958848170e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1207000000e+09, 1.9248550000e-02, -4.0533630000e-02, -2.6960522834e+01, -1.9977003038e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1207500000e+09, 1.8493250000e-02, -4.0628720000e-02, -2.7005595646e+01, -1.9993201657e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1208000000e+09, 1.7795400000e-02, -4.1347490000e-02, -2.6932981437e+01, -2.0013928079e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1208500000e+09, 1.6690790000e-02, -4.1507180000e-02, -2.6986599284e+01, -2.0038021224e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1209000000e+09, 1.6275470000e-02, -4.1837750000e-02, -2.6956628275e+01, -2.0049352298e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1209500000e+09, 1.5026270000e-02, -4.2214630000e-02, -2.6972657553e+01, -2.0078387205e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1210000000e+09, 1.4245380000e-02, -4.2516270000e-02, -2.6966820837e+01, -2.0097051067e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1210500000e+09, 1.3653130000e-02, -4.2723980000e-02, -2.6964267616e+01, -2.0111043069e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1211000000e+09, 1.2672440000e-02, -4.3371850000e-02, -2.6900063466e+01, -2.0136083993e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1211500000e+09, 1.1774420000e-02, -4.3115290000e-02, -2.6994990369e+01, -2.0153761202e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1212000000e+09, 1.1042800000e-02, -4.3428640000e-02, -2.6972384102e+01, -2.0171354498e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1212500000e+09, 1.0079850000e-02, -4.3633540000e-02, -2.6977796748e+01, -2.0193323383e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1213000000e+09, 9.3155660000e-03, -4.3850090000e-02, -2.6968881816e+01, -2.0211023110e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1213500000e+09, 8.5217410000e-03, -4.4158530000e-02, -2.6940908900e+01, -2.0229715102e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1214000000e+09, 7.6351290000e-03, -4.4154330000e-02, -2.6972579089e+01, -2.0249126315e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1214500000e+09, 6.8240970000e-03, -4.4252510000e-02, -2.6979174780e+01, -2.0267349328e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1215000000e+09, 5.8417970000e-03, -4.4565530000e-02, -2.6946028264e+01, -2.0290012090e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1215500000e+09, 5.0735420000e-03, -4.4493770000e-02, -2.6977911072e+01, -2.0306814498e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1216000000e+09, 4.1936610000e-03, -4.4555790000e-02, -2.6983612864e+01, -2.0326507145e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1216500000e+09, 3.3443330000e-03, -4.4614300000e-02, -2.6986182971e+01, -2.0345531172e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1217000000e+09, 2.4673100000e-03, -4.4668120000e-02, -2.6986816063e+01, -2.0365171836e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1217500000e+09, 1.5372060000e-03, -4.4751580000e-02, -2.6978711292e+01, -2.0386015989e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1218000000e+09, 4.4924100000e-04, -4.4705860000e-02, -2.6992272402e+01, -2.0410303770e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1218500000e+09, -5.5314540000e-05, -4.4687000000e-02, -2.6996369348e+01, -2.0421590069e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1219000000e+09, -1.0778540000e-03, -4.4625970000e-02, -2.7005713810e+01, -2.0444500619e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1219500000e+09, -1.9677590000e-03, -4.4771320000e-02, -2.6971620763e+01, -2.0464275309e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1220000000e+09, -2.7521990000e-03, -4.4662290000e-02, -2.6984719919e+01, -2.0481896859e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1220500000e+09, -3.9353770000e-03, -4.4705540000e-02, -2.6959249006e+01, -2.0508154763e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1221000000e+09, -4.6365850000e-03, -4.4547660000e-02, -2.6976708180e+01, -2.0524060285e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1221500000e+09, -5.2760090000e-03, -4.4462200000e-02, -2.6979455187e+01, -2.0538462746e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1222000000e+09, -6.3691960000e-03, -4.4090580000e-02, -2.7023388514e+01, -2.0563816879e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1222500000e+09, -7.1567350000e-03, -4.3806780000e-02, -2.7054780401e+01, -2.0582292128e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1223000000e+09, -8.0300280000e-03, -4.4207980000e-02, -2.6949009289e+01, -2.0600035245e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1223500000e+09, -9.0309760000e-03, -4.3901940000e-02, -2.6970332797e+01, -2.0623230103e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1224000000e+09, -9.8158430000e-03, -4.3526860000e-02, -2.7009421954e+01, -2.0642154267e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1224500000e+09, -1.0497480000e-02, -4.3596810000e-02, -2.6966140767e+01, -2.0656639823e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1225000000e+09, -1.1568440000e-02, -4.3324930000e-02, -2.6966141987e+01, -2.0681280548e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1225500000e+09, -1.2274750000e-02, -4.3074970000e-02, -2.6976425451e+01, -2.0697956698e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1226000000e+09, -1.3212700000e-02, -4.3092930000e-02, -2.6921669141e+01, -2.0717861683e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1226500000e+09, -1.3945770000e-02, -4.2597100000e-02, -2.6970206190e+01, -2.0736742295e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1227000000e+09, -1.4745190000e-02, -4.2379900000e-02, -2.6960534236e+01, -2.0755180758e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1227500000e+09, -1.5577140000e-02, -4.1718770000e-02, -2.7026547151e+01, -2.0777705794e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1228000000e+09, -1.6230100000e-02, -4.1446570000e-02, -2.7030641596e+01, -2.0793588455e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1228500000e+09, -1.6924540000e-02, -4.1340470000e-02, -2.6999538146e+01, -2.0808930570e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1229000000e+09, -1.7941180000e-02, -4.1073780000e-02, -2.6970327435e+01, -2.0832178124e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1229500000e+09, -1.8677870000e-02, -4.0736280000e-02, -2.6971698253e+01, -2.0850258045e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1230000000e+09, -1.9448030000e-02, -4.0137960000e-02, -2.7013037117e+01, -2.0871547124e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1230500000e+09, -2.0384850000e-02, -3.9760530000e-02, -2.6997433337e+01, -2.0894100718e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1231000000e+09, -2.0726780000e-02, -3.9604140000e-02, -2.6993855375e+01, -2.0902503963e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1231500000e+09, -2.1912420000e-02, -3.8887660000e-02, -2.7006225404e+01, -2.0933485874e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1232000000e+09, -2.2390640000e-02, -3.8641690000e-02, -2.7001613942e+01, -2.0945518825e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1232500000e+09, -2.3394860000e-02, -3.8175430000e-02, -2.6979543076e+01, -2.0970148605e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1233000000e+09, -2.4044120000e-02, -3.7566160000e-02, -2.7012918398e+01, -2.0989699008e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1233500000e+09, -2.4607720000e-02, -3.7361770000e-02, -2.6986570470e+01, -2.1002772915e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1234000000e+09, -2.5386860000e-02, -3.6728230000e-02, -2.7003934460e+01, -2.1025153388e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1234500000e+09, -2.6313460000e-02, -3.6293060000e-02, -2.6968937533e+01, -2.1047678347e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1235000000e+09, -2.6857010000e-02, -3.5578240000e-02, -2.7017780588e+01, -2.1066964024e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1235500000e+09, -2.7714790000e-02, -3.5116410000e-02, -2.6986939164e+01, -2.1088489174e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1236000000e+09, -2.8155090000e-02, -3.4693530000e-02, -2.6997632905e+01, -2.1102088581e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1236500000e+09, -2.9085900000e-02, -3.4083520000e-02, -2.6973063911e+01, -2.1126800311e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1237000000e+09, -2.9596670000e-02, -3.3596960000e-02, -2.6979465810e+01, -2.1142532655e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1237500000e+09, -2.9964940000e-02, -3.2978020000e-02, -2.7021416070e+01, -2.1157916919e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1238000000e+09, -3.0881820000e-02, -3.2382640000e-02, -2.6984660419e+01, -2.1182031905e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1238500000e+09, -3.1760310000e-02, -3.1671630000e-02, -2.6964131587e+01, -2.1207148445e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1239000000e+09, -3.2199520000e-02, -3.1257550000e-02, -2.6959742780e+01, -2.1220593530e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1239500000e+09, -3.2811710000e-02, -3.0522280000e-02, -2.6971891685e+01, -2.1241883199e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1240000000e+09, -3.3433980000e-02, -2.9894230000e-02, -2.6964808254e+01, -2.1261587621e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1240500000e+09, -3.4062800000e-02, -2.9264650000e-02, -2.6953599758e+01, -2.1281373225e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1241000000e+09, -3.4530610000e-02, -2.8537990000e-02, -2.6975002575e+01, -2.1300483490e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1241500000e+09, -3.5217890000e-02, -2.7871310000e-02, -2.6952704828e+01, -2.1321675816e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1242000000e+09, -3.5756920000e-02, -2.7056270000e-02, -2.6966745218e+01, -2.1343390869e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1242500000e+09, -3.5946140000e-02, -2.6529660000e-02, -2.6998508122e+01, -2.1355346436e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
8.1243000000e+09, -3.6573010000e-02, -2.5656540000e-02, -2.6998736019e+01, -2.1379406100e+01, 6.0000000000e+00, 1.4536300000e-02, 6.0000000000e+00
